-3.663125989296374,-1.1516795876574504,1.0
-4.963696277746578,0.8271099737691721,-1.0
-2.219228119051324,1.3105754457809375,-1.0
-4.9681948893885375,0.169903349860836,-1.0
1.072824837638347,2.9062688477750473,1.0
-4.627962962833033,-0.8538128543972316,1.0
4.057510129895409,-2.094297866007931,-1.0
0.4641447474934477,-0.22106702305714698,-1.0
1.2169497441055306,-4.040856104550183,-1.0
-4.021857122070468,0.0400145936688725,-1.0
-2.7192911983923143,0.4606789501647448,-1.0
1.4110492710997713,0.4245518126729628,1.0
-2.8883667781291713,-2.4431101431394087,1.0
0.2916636669053352,-0.2875849220031643,-1.0
2.8261177860440867,-4.1839386667930265,-1.0
3.963782129886571,-3.966914985492723,-1.0
3.5053467356024868,2.395736913612504,1.0
4.676839941143166,3.553047589496952,1.0
-3.9638205134811058,2.1903433714058362,-1.0
-2.850352886341531,-4.02906879553076,1.0
3.599838223590961,3.339688503440282,1.0
-3.9797892437941194,4.615515172192845,-1.0
4.099981757262793,0.5071981545438398,1.0
1.1356915352278465,-3.1589441339820756,-1.0
-1.7573333685516044,-0.7025234831434428,1.0
4.155654019978645,-3.6971031285939926,-1.0
-1.0491545434451188,2.70727077877524,-1.0
0.929561792313196,1.7435290289496583,1.0
-1.8628581620323672,1.7137283160586039,-1.0
3.840398011195722,2.136714068630482,1.0
-1.6204311757608112,-2.5721795385294453,1.0
-1.772430493040317,-0.08794921638081199,1.0
1.0823003539630003,4.906648980586498,1.0
1.614431898745785,-2.940753815133814,-1.0
-3.0398101019983024,-1.248321461910975,1.0
-1.7089959646052524,-3.4564025653708486,1.0
0.010702657828848494,-1.250097357327106,-1.0
-3.3870327729031002,1.2575636421244418,-1.0
4.363765596555297,0.5532311562354959,1.0
0.7931666692328427,-3.1016468375684756,-1.0
-4.182663654046923,2.857033792197602,-1.0
-1.8040628424536287,-1.301359353992897,1.0
0.8803228305684812,-2.067685542690021,-1.0
-1.36773597960938,-3.553563087705097,1.0
-3.411982658937017,-1.908813401131464,1.0
-0.04522310347490155,-1.948234362228626,1.0
0.26349592827928614,2.497629015475659,1.0
0.35233930174545236,4.263186624497386,1.0
-4.048251905976599,-2.15368248031486,1.0
4.767832397138722,4.23574390674186,1.0
4.903459065399824,2.1564436538289957,1.0
